seqname	Status	Subclass (putative)	Domain	Domain architecture simplified
TraesCS6A03G0014100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0014200.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6A03G0019000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0019100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0019400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0019500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0020200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0020200.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0020600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0021200.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6A03G0021400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0031100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0032000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G0044800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0054800.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6A03G0061900.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6A03G0069300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0072100.1	CCX	CCX	(CC)	C
TraesCS6A03G0101800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0101800.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0105500.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6A03G0115700.1	CCX	CCX	(CC)	C
TraesCS6A03G0115900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0115900.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0115900.3	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0115900.4	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0116200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0116900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0117000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6A03G0121500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS6A03G0121600.1	CCX	CCX	(CC)	C
TraesCS6A03G0126500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0127500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0153400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6A03G0182000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0283600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0283700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0283900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G0301700.1	CCX	CCX	(CC)	C
TraesCS6A03G0393200.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6A03G0435900.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6A03G0633800.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G0763900.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6A03G0764200.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6A03G0833900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0915600.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G0915700.1	CCX	CCX	(CC)	C
TraesCS6A03G0916000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G0979000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1002000.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6A03G1004700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1004800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1009200.1	degenerate NLR	CC-NLR	(CC)(PLOOP)(LRR)	CPL
TraesCS6A03G1009600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1009600.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1010400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1010400.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1010900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1011600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1011800.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1014200.1	degenerate NLR	UNDETERMINED	(LRR)	L
TraesCS6A03G1027200.1	NLR	CC-NLR	(CC)(BED)(NBARC)(LRR)	CONL
TraesCS6A03G1027600.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1028100.1	CCX	CCX	(CC)	C
TraesCS6A03G1028200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6A03G1028300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6A03G1028500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1032500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1032500.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1032500.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1032500.4	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1032700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1033100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1033200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1033700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6A03G1034600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1034700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1035500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6A03G1035800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1035900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6A03G1037000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0010300.1	NLR	CC-NLR	(PKin)(OTHER)(CC)(NBARC)(LRR)	OCNL
TraesCS6B03G0018500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0019200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0019200.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0019300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0019400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0019500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0029000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0029100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0029100.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0036400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0037200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0037200.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0037400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0039400.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6B03G0048700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0049400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0049500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0069400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0079000.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0079000.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0079300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0079600.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6B03G0079600.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6B03G0079900.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0080800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0080800.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0081300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0081700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0081900.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0082100.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0082100.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0082200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(NBARC)(LRR)	NNL
TraesCS6B03G0089700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0090700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G0098500.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(OTHER)	NLO
TraesCS6B03G0098600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0101000.1	CCX	CCX	(CC)	C
TraesCS6B03G0101400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G0143100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G0151700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0162300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0162300.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0162300.3	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(TRANSPOSON)	NLO
TraesCS6B03G0162500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0163000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0163000.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0163600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0163600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0164000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0164400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G0164600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0165100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0165100.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0165900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)(TRANSPOSON)	NLO
TraesCS6B03G0166000.1	CCX	CCX	(CC)	C
TraesCS6B03G0166100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G0166100.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0166100.3	NLR	CC-NLR	(CC)(NBARC)(LRR)(TRANSPOSON)	CNLO
TraesCS6B03G0171200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G0177100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6B03G0179100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6B03G0217500.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6B03G0217500.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6B03G0236300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(PKin)	CNLO
TraesCS6B03G0236300.2	NLR	CC-NLR	(CC)(NBARC)(LRR)(PKin)	CNLO
TraesCS6B03G0236300.3	NLR	CC-NLR	(CC)(NBARC)(LRR)(PKin)	CNLO
TraesCS6B03G0236500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0236500.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0236500.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0236500.4	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0236500.5	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0260700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0260700.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0278500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0287000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0289000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(PKin)(NBARC)(LRR)	ONL
TraesCS6B03G0289000.2	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(PKin)(NBARC)(LRR)	ONL
TraesCS6B03G0334500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0359300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6B03G0362500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0372100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0382900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0382900.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0385400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0392200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)	N
TraesCS6B03G0409000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G0558700.1	NLR	UNDETERMINED	(NBARC)(ARM)	NO
TraesCS6B03G0909900.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6B03G0910000.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6B03G0963800.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G0978100.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6B03G1093900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1100100.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1100200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1100300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1178400.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1196600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1196600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1196600.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1197200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1197200.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1197200.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1198300.1	CCX	CCX	(CC)	C
TraesCS6B03G1198400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1225700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1225900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1228700.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6B03G1229200.1	degenerate NLR	CC-NLR	(CC)(PLOOP)	CP
TraesCS6B03G1230400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1230800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1232700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1232900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1235000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1236100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1240100.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6B03G1240200.1	degenerate NLR	CC-NLR	(CC)(PLOOP)(LRR)	CPL
TraesCS6B03G1240300.1	degenerate NLR	CC-NLR	(CC)(LRR)	CL
TraesCS6B03G1241100.1	degenerate NLR	CC-NLR	(CC)(PLOOP)(LRR)	CPL
TraesCS6B03G1241700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1243900.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1244200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1244400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1244500.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1244600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1245500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1245600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1245900.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1246000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1246300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1246300.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1246300.3	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1246500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1246500.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1246500.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1249200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1249200.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1249200.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1249300.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1260900.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6B03G1267300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1268200.1	NLR	CC-NLR	(CC)(BED)(NBARC)(LRR)	CONL
TraesCS6B03G1268500.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1268600.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1268600.2	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1268800.1	NLR	UNDETERMINED	(NBARC)	N
TraesCS6B03G1269600.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1269800.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1270000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(NBARC)(LRR)	NNL
TraesCS6B03G1270400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1270900.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6B03G1271500.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1271800.1	CCX	CCX	(CC)	C
TraesCS6B03G1272000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1272900.1	degenerate NLR	CC-NLR or CCR-NLR or CCG10-NLR	(LRR)	L
TraesCS6B03G1273000.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1276500.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1277200.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
TraesCS6B03G1277400.1	NLR	CC-NLR	(NBARC)(LRR)(LRR)	NL
TraesCS6B03G1280400.1	CCX	CCX	(CC)	C
TraesCS6B03G1280700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1280800.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1281100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1281200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1281400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1281700.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1282200.1	CCX	CCX	(CC)	C
TraesCS6B03G1282400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1282500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1282600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1282600.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1282700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1283600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1284200.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1284300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1285800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6B03G1300000.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1300100.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(CC)(NBARC)	CNLCN
TraesCS6B03G1300200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6B03G1301400.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6B03G1302200.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6B03G1304100.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(NBARC)(LRR)	NNL
TraesCS6D03G0012600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0020600.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0026700.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026700.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.2	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.3	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.4	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.5	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0026800.6	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0027300.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0027400.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0027500.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0037600.1	NLR	CC-NLR	(CC)(NBARC)(LRR)	CNL
TraesCS6D03G0037700.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0055200.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0055200.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0055300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0055600.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0055600.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0055700.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)	CNN
TraesCS6D03G0056300.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0056400.1	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0056400.2	NLR	CC-NLR	(CC)(NBARC)(NBARC)(LRR)	CNNL
TraesCS6D03G0070000.1	NLR	CC-NLR	(CC)(NBARC)	CN
TraesCS6D03G0072900.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0098400.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0109200.1	NLR	CC-NLR or CCR-NLR or CCG10-NLR	(NBARC)(LRR)	NL
TraesCS6D03G0125000.1	NLR	CC-NLR	(CC)(NBARC)(LRR)(LRR)	CNL
