,0,1,2,3,4,5,6,7,8
932089,Chr4A,IWGSC_v2.1,gene,690810208,690819455,.,-,.,ID=TraesCS4A03G1033700;name=BST_chr4A_nlr_246;Name=TraesCS4A03G1033700;manually_curated=yes;curating_team=IWGSC_steuernb;derived_from=BST_chr4A_nlr_246;last_modification=2017-02-26T18:11:32;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS4A02G418656
932097,Chr4A,IWGSC_v2.1,gene,690977236,690980277,35,-,.,ID=TraesCS4A03G1034100;previous_id=TraesCS4A02G418700;primconf=HC;Name=TraesCS4A03G1034100;cds=CDS_OK;mapping=fullPerfectMatch
932133,Chr4A,IWGSC_v2.1,gene,691139096,691143510,36,-,.,ID=TraesCS4A03G1034900;previous_id=TraesCS4A02G419100;primconf=HC;Name=TraesCS4A03G1034900;cds=CDS_OK;mapping=fullPerfectMatch
932700,Chr4A,IWGSC_v2.1,gene,696570658,696573535,.,-,.,ID=TraesCS4A03G1048900;name=BST_pseudo_expressed_chr4A_nlr_240;Name=TraesCS4A03G1048900;manually_curated=yes;curating_team=IWGSC_steuernb;derived_from=BST_pseudo_expressed_chr4A_nlr_240;last_modification=2017-02-26T18:15:29;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS4A02G423921
932886,Chr4A,IWGSC_v2.1,gene,701384080,701386693,.,+,.,ID=TraesCS4A03G1059500;name=BST_pseudo_chr4A_nlr_34;Name=TraesCS4A03G1059500;manually_curated=yes;curating_team=IWGSC_steuernb;derived_from=BST_pseudo_chr4A_nlr_34;last_modification=2017-02-26T18:19:13;cds=CDS_OK;mapping=fullPerfectMatch;previous_id=TraesCS4A02G425989
934325,Chr4A,IWGSC_v2.1,gene,711460966,711465298,.,-,.,ID=TraesCS4A03G1088400;Name=TraesCS4A03G1088400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G436800
935076,Chr4A,IWGSC_v2.1,gene,718390556,718393717,47,-,.,ID=TraesCS4A03G1110100;previous_id=TraesCS4A02G444900;primconf=HC;Name=TraesCS4A03G1110100;cds=CDS_OK;mapping=fullPerfectMatch
935087,Chr4A,IWGSC_v2.1,gene,718409950,718411095,21,-,.,ID=TraesCS4A03G1110300;previous_id=TraesCS4A02G444700;primconf=HC;Name=TraesCS4A03G1110300;cds=CDS_OK;mapping=fullPerfectMatch
935544,Chr4A,IWGSC_v2.1,gene,720416672,720427645,35,+,.,ID=TraesCS4A03G1117300;previous_id=TraesCS4A02G447100;primconf=HC;Name=TraesCS4A03G1117300;cds=CDS_OK;mapping=fullPerfectMatch
935552,Chr4A,IWGSC_v2.1,gene,720469161,720475052,.,+,.,ID=TraesCS4A03G1117400;Name=TraesCS4A03G1117400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G447200
935571,Chr4A,IWGSC_v2.1,gene,720503816,720505786,56,+,.,ID=TraesCS4A03G1117600;previous_id=TraesCS4A02G447300;primconf=HC;Name=TraesCS4A03G1117600;cds=CDS_OK;mapping=fullMatchWithMissmatches
935583,Chr4A,IWGSC_v2.1,gene,720515680,720519309,47,+,.,ID=TraesCS4A03G1117800;previous_id=TraesCS4A02G447500;primconf=HC;Name=TraesCS4A03G1117800;cds=CDS_OK;mapping=fullPerfectMatch
935590,Chr4A,IWGSC_v2.1,gene,720522528,720527815,32,+,.,ID=TraesCS4A03G1117900;previous_id=TraesCS4A02G447600;primconf=HC;Name=TraesCS4A03G1117900;cds=CDS_OK;mapping=fullPerfectMatch
935624,Chr4A,IWGSC_v2.1,gene,720604767,720607990,43,+,.,ID=TraesCS4A03G1118300;previous_id=TraesCS4A02G447700;primconf=HC;Name=TraesCS4A03G1118300;cds=CDS_OK;mapping=fullPerfectMatch
935643,Chr4A,IWGSC_v2.1,gene,720647975,720652628,49,+,.,ID=TraesCS4A03G1118700;previous_id=TraesCS4A02G447900;primconf=HC;Name=TraesCS4A03G1118700;cds=CDS_OK;mapping=fullPerfectMatch
935701,Chr4A,IWGSC_v2.1,gene,722023721,722026117,50,+,.,ID=TraesCS4A03G1122400;previous_id=TraesCS4A02G448300;primconf=HC;Name=TraesCS4A03G1122400;cds=CDS_OK;mapping=fullPerfectMatch
935720,Chr4A,IWGSC_v2.1,gene,722073394,722075647,29,+,.,ID=TraesCS4A03G1122800;previous_id=TraesCS4A02G448500;primconf=HC;Name=TraesCS4A03G1122800;cds=CDS_OK;mapping=fullPerfectMatch
935728,Chr4A,IWGSC_v2.1,gene,722195157,722199382,57,+,.,ID=TraesCS4A03G1122900;previous_id=TraesCS4A02G448600;primconf=HC;Name=TraesCS4A03G1122900;cds=CDS_OK;mapping=fullPerfectMatch
935742,Chr4A,IWGSC_v2.1,gene,722278576,722282281,46,+,.,ID=TraesCS4A03G1123000;previous_id=TraesCS4A02G448700;primconf=HC;Name=TraesCS4A03G1123000;cds=CDS_OK;mapping=fullPerfectMatch
935751,Chr4A,IWGSC_v2.1,gene,722286790,722288178,50,+,.,ID=TraesCS4A03G1123100;previous_id=TraesCS4A02G448800;primconf=HC;Name=TraesCS4A03G1123100;cds=CDS_OK;mapping=fullPerfectMatch
935782,Chr4A,IWGSC_v2.1,gene,722542831,722544359,33,+,.,ID=TraesCS4A03G1124900;previous_id=TraesCS4A02G449100;primconf=HC;Name=TraesCS4A03G1124900;cds=CDS_OK;mapping=fullPerfectMatch
935788,Chr4A,IWGSC_v2.1,gene,722625732,722628357,41,+,.,ID=TraesCS4A03G1125700;previous_id=TraesCS4A02G449200;primconf=HC;Name=TraesCS4A03G1125700;cds=CDS_OK;mapping=fullPerfectMatch
935794,Chr4A,IWGSC_v2.1,gene,722694462,722697965,48,+,.,ID=TraesCS4A03G1125800;previous_id=TraesCS4A02G449300;primconf=HC;Name=TraesCS4A03G1125800;cds=CDS_OK;mapping=fullPerfectMatch
935974,Chr4A,IWGSC_v2.1,gene,723176179,723179060,34,+,.,ID=TraesCS4A03G1127500;previous_id=TraesCS4A02G450600;primconf=HC;Name=TraesCS4A03G1127500;cds=CDS_OK;mapping=fullPerfectMatch
936339,Chr4A,IWGSC_v2.1,gene,725652693,725656108,53,-,.,ID=TraesCS4A03G1136800;previous_id=TraesCS4A02G454400;primconf=HC;Name=TraesCS4A03G1136800;cds=CDS_OK;mapping=fullPerfectMatch
936378,Chr4A,IWGSC_v2.1,gene,726030570,726033403,49,+,.,ID=TraesCS4A03G1138600;previous_id=TraesCS4A02G454900;primconf=HC;Name=TraesCS4A03G1138600;cds=CDS_OK;mapping=fullPerfectMatch
936773,Chr4A,IWGSC_v2.1,gene,730622464,730631103,53,-,.,ID=TraesCS4A03G1151600;previous_id=TraesCS4A02G457900;primconf=HC;Name=TraesCS4A03G1151600;cds=CDS_OK;mapping=fullPerfectMatch
936812,Chr4A,IWGSC_v2.1,gene,731221166,731226595,51,-,.,ID=TraesCS4A03G1152300;previous_id=TraesCS4A02G458200;primconf=HC;Name=TraesCS4A03G1152300;cds=CDS_OK;mapping=fullPerfectMatch
936843,Chr4A,IWGSC_v2.1,gene,731295925,731316593,57,+,.,ID=TraesCS4A03G1152600;previous_id=TraesCS4A02G458300;primconf=HC;Name=TraesCS4A03G1152600;cds=CDS_OK;mapping=fullPerfectMatch
937080,Chr4A,IWGSC_v2.1,gene,733142055,733144787,41,+,.,ID=TraesCS4A03G1156900;previous_id=TraesCS4A02G459500;primconf=HC;Name=TraesCS4A03G1156900;cds=CDS_OK;mapping=fullPerfectMatch
937269,Chr4A,IWGSC_v2.1,gene,734252881,734256889,50,+,.,ID=TraesCS4A03G1161500;previous_id=TraesCS4A02G461700;primconf=HC;Name=TraesCS4A03G1161500;cds=CDS_OK;mapping=fullPerfectMatch
937279,Chr4A,IWGSC_v2.1,gene,734329823,734337515,51,+,.,ID=TraesCS4A03G1161600;previous_id=TraesCS4A02G461800;primconf=HC;Name=TraesCS4A03G1161600;cds=CDS_OK;mapping=fullPerfectMatch
937383,Chr4A,IWGSC_v2.1,gene,735172709,735174568,33,-,.,ID=TraesCS4A03G1164300;previous_id=TraesCS4A02G462900;primconf=HC;Name=TraesCS4A03G1164300;cds=CDS_OK;mapping=fullPerfectMatch
937387,Chr4A,IWGSC_v2.1,gene,735174603,735177212,49,-,.,ID=TraesCS4A03G1164400;previous_id=TraesCS4A02G463000;primconf=HC;Name=TraesCS4A03G1164400;cds=CDS_OK;mapping=fullPerfectMatch
937538,Chr4A,IWGSC_v2.1,gene,736759898,736763634,49,-,.,ID=TraesCS4A03G1167700;previous_id=TraesCS4A02G464500;primconf=HC;Name=TraesCS4A03G1167700;cds=CDS_OK;mapping=fullPerfectMatch
937570,Chr4A,IWGSC_v2.1,gene,736831434,736836553,48,-,.,ID=TraesCS4A03G1168000;previous_id=TraesCS4A02G464800;primconf=HC;Name=TraesCS4A03G1168000;cds=CDS_OK;mapping=fullPerfectMatch
937578,Chr4A,IWGSC_v2.1,gene,736839248,736844032,57,+,.,ID=TraesCS4A03G1168100;previous_id=TraesCS4A02G464900;primconf=HC;Name=TraesCS4A03G1168100;cds=CDS_OK;mapping=fullPerfectMatch
937626,Chr4A,IWGSC_v2.1,gene,737152685,737164342,.,+,.,ID=TraesCS4A03G1169000;Name=TraesCS4A03G1169000;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G465300
937679,Chr4A,IWGSC_v2.1,gene,737479866,737484659,52,+,.,ID=TraesCS4A03G1170600;previous_id=TraesCS4A02G465900;primconf=HC;Name=TraesCS4A03G1170600;cds=CDS_OK;mapping=fullPerfectMatch
937716,Chr4A,IWGSC_v2.1,gene,737488947,737493663,39,+,.,ID=TraesCS4A03G1171000;previous_id=TraesCS4A02G466000;primconf=HC;Name=TraesCS4A03G1171000;cds=CDS_OK;mapping=fullPerfectMatch
937763,Chr4A,IWGSC_v2.1,gene,737616895,737620974,54,-,.,ID=TraesCS4A03G1172200;previous_id=TraesCS4A02G466500;primconf=HC;Name=TraesCS4A03G1172200;cds=CDS_OK;mapping=fullPerfectMatch
937801,Chr4A,IWGSC_v2.1,gene,737967668,737970473,51,-,.,ID=TraesCS4A03G1173600;previous_id=TraesCS4A02G467000;primconf=HC;Name=TraesCS4A03G1173600;cds=CDS_OK;mapping=fullPerfectMatch
937813,Chr4A,IWGSC_v2.1,gene,737975009,737978336,43,+,.,ID=TraesCS4A03G1174000;previous_id=TraesCS4A02G467200;primconf=HC;Name=TraesCS4A03G1174000;cds=CDS_OK;mapping=fullPerfectMatch
937846,Chr4A,IWGSC_v2.1,gene,738021564,738025353,48,+,.,ID=TraesCS4A03G1174700;previous_id=TraesCS4A02G467600;primconf=HC;Name=TraesCS4A03G1174700;cds=CDS_OK;mapping=fullPerfectMatch
937856,Chr4A,IWGSC_v2.1,gene,738040352,738046440,49,+,.,ID=TraesCS4A03G1175000;previous_id=TraesCS4A02G467700;primconf=HC;Name=TraesCS4A03G1175000;cds=CDS_OK;mapping=fullPerfectMatch
937874,Chr4A,IWGSC_v2.1,gene,738078610,738084992,55,+,.,ID=TraesCS4A03G1175100;previous_id=TraesCS4A02G467800;primconf=HC;Name=TraesCS4A03G1175100;cds=CDS_OK;mapping=fullPerfectMatch
937902,Chr4A,IWGSC_v2.1,gene,738194147,738197882,37,+,.,ID=TraesCS4A03G1175400;previous_id=TraesCS4A02G468000;primconf=HC;Name=TraesCS4A03G1175400;cds=CDS_OK;mapping=fullMatchWithMissmatches
937916,Chr4A,IWGSC_v2.1,gene,738440861,738443334,33,-,.,ID=TraesCS4A03G1177200;previous_id=TraesCS4A02G468300;primconf=HC;Name=TraesCS4A03G1177200;cds=CDS_OK;mapping=fullPerfectMatch
938077,Chr4A,IWGSC_v2.1,gene,739860983,739865531,39,+,.,ID=TraesCS4A03G1183000;previous_id=TraesCS4A02G470600;primconf=HC;Name=TraesCS4A03G1183000;cds=CDS_OK;mapping=fullPerfectMatch
938098,Chr4A,IWGSC_v2.1,gene,740067466,740069826,38,-,.,ID=TraesCS4A03G1184000;previous_id=TraesCS4A02G470800;primconf=HC;Name=TraesCS4A03G1184000;cds=CDS_OK;mapping=fullPerfectMatch
938118,Chr4A,IWGSC_v2.1,gene,740145749,740150518,43,+,.,ID=TraesCS4A03G1184600;previous_id=TraesCS4A02G471100;primconf=HC;Name=TraesCS4A03G1184600;cds=CDS_OK;mapping=fullPerfectMatch
938128,Chr4A,IWGSC_v2.1,gene,740202584,740213873,39,-,.,ID=TraesCS4A03G1185000;previous_id=TraesCS4A02G471200;primconf=HC;Name=TraesCS4A03G1185000;cds=CDS_OK;mapping=fullPerfectMatch
938134,Chr4A,IWGSC_v2.1,gene,740223047,740227385,44,-,.,ID=TraesCS4A03G1185500;previous_id=TraesCS4A02G471300;primconf=HC;Name=TraesCS4A03G1185500;cds=CDS_OK;mapping=fullPerfectMatch
938153,Chr4A,IWGSC_v2.1,gene,740302267,740303577,39,-,.,ID=TraesCS4A03G1186200;previous_id=TraesCS4A02G471400;primconf=HC;Name=TraesCS4A03G1186200;cds=CDS_OK;mapping=fullPerfectMatch
938167,Chr4A,IWGSC_v2.1,gene,740554899,740556893,34,+,.,ID=TraesCS4A03G1187200;previous_id=TraesCS4A02G471700;primconf=HC;Name=TraesCS4A03G1187200;cds=CDS_OK;mapping=fullPerfectMatch
938179,Chr4A,IWGSC_v2.1,gene,740802877,740805675,39,+,.,ID=TraesCS4A03G1187900;previous_id=TraesCS4A02G472000;primconf=HC;Name=TraesCS4A03G1187900;cds=CDS_OK;mapping=fullPerfectMatch
938552,Chr4A,IWGSC_v2.1,gene,742750056,742753078,48,-,.,ID=TraesCS4A03G1197200;previous_id=TraesCS4A02G474900;primconf=HC;Name=TraesCS4A03G1197200;cds=CDS_OK;mapping=fullPerfectMatch
938619,Chr4A,IWGSC_v2.1,gene,743276709,743280971,45,+,.,ID=TraesCS4A03G1198600;previous_id=TraesCS4A02G475400;primconf=HC;Name=TraesCS4A03G1198600;cds=CDS_OK;mapping=fullPerfectMatch
938641,Chr4A,IWGSC_v2.1,gene,743371375,743374610,35,+,.,ID=TraesCS4A03G1199000;previous_id=TraesCS4A02G475700;primconf=HC;Name=TraesCS4A03G1199000;cds=CDS_OK;mapping=fullPerfectMatch
938655,Chr4A,IWGSC_v2.1,gene,743471611,743477694,24,+,.,ID=TraesCS4A03G1199300;previous_id=TraesCS4A02G475900;primconf=HC;Name=TraesCS4A03G1199300;cds=CDS_OK;mapping=fullPerfectMatch
938695,Chr4A,IWGSC_v2.1,gene,743628666,743633588,44,+,.,ID=TraesCS4A03G1200300;previous_id=TraesCS4A02G476100;primconf=HC;Name=TraesCS4A03G1200300;cds=CDS_OK;mapping=fullMatchWithMissmatches
938719,Chr4A,IWGSC_v2.1,gene,743773297,743776673,52,+,.,ID=TraesCS4A03G1200600;previous_id=TraesCS4A02G476200;primconf=HC;Name=TraesCS4A03G1200600;cds=CDS_OK;mapping=fullPerfectMatch
938725,Chr4A,IWGSC_v2.1,gene,743814715,743817543,55,+,.,ID=TraesCS4A03G1201000;previous_id=TraesCS4A02G476400;primconf=HC;Name=TraesCS4A03G1201000;cds=CDS_OK;mapping=fullPerfectMatch
938734,Chr4A,IWGSC_v2.1,gene,743900999,743904088,38,+,.,ID=TraesCS4A03G1201900;previous_id=TraesCS4A02G476600;primconf=HC;Name=TraesCS4A03G1201900;cds=CDS_OK;mapping=fullPerfectMatch
938745,Chr4A,IWGSC_v2.1,gene,743916018,743921112,.,+,.,ID=TraesCS4A03G1202000;Name=TraesCS4A03G1202000;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G476700
938785,Chr4A,IWGSC_v2.1,gene,744209985,744211927,41,+,.,ID=TraesCS4A03G1204000;previous_id=TraesCS4A02G477300;primconf=HC;Name=TraesCS4A03G1204000;cds=CDS_OK;mapping=fullPerfectMatch
938813,Chr4A,IWGSC_v2.1,gene,744259485,744260789,17,-,.,ID=TraesCS4A03G1204700;previous_id=TraesCS4A02G477700;primconf=HC;Name=TraesCS4A03G1204700;cds=CDS_OK;mapping=fullPerfectMatch
938817,Chr4A,IWGSC_v2.1,gene,744381574,744385407,49,-,.,ID=TraesCS4A03G1205300;previous_id=TraesCS4A02G477800;primconf=HC;Name=TraesCS4A03G1205300;cds=CDS_OK;mapping=fullPerfectMatch
938836,Chr4A,IWGSC_v2.1,gene,744458341,744461196,20,-,.,ID=TraesCS4A03G1206100;previous_id=TraesCS4A02G478100;primconf=HC;Name=TraesCS4A03G1206100;cds=CDS_OK;mapping=fullPerfectMatch
938843,Chr4A,IWGSC_v2.1,gene,744556043,744557644,36,-,.,ID=TraesCS4A03G1206600;previous_id=TraesCS4A02G478200;primconf=HC;Name=TraesCS4A03G1206600;cds=CDS_OK;mapping=fullPerfectMatch
938851,Chr4A,IWGSC_v2.1,gene,744584669,744587866,34,+,.,ID=TraesCS4A03G1206800;previous_id=TraesCS4A02G478400;primconf=HC;Name=TraesCS4A03G1206800;cds=CDS_OK;mapping=fullPerfectMatch
938869,Chr4A,IWGSC_v2.1,gene,744628079,744631939,32,+,.,ID=TraesCS4A03G1207000;previous_id=TraesCS4A02G478600;primconf=HC;Name=TraesCS4A03G1207000;cds=CDS_OK;mapping=fullMatchWithMissmatches
938883,Chr4A,IWGSC_v2.1,gene,744660961,744664481,37,+,.,ID=TraesCS4A03G1207400;previous_id=TraesCS4A02G478800;primconf=HC;Name=TraesCS4A03G1207400;cds=CDS_OK;mapping=fullPerfectMatch
938889,Chr4A,IWGSC_v2.1,gene,744668568,744674307,46,+,.,ID=TraesCS4A03G1207600;previous_id=TraesCS4A02G478900;primconf=HC;Name=TraesCS4A03G1207600;cds=CDS_OK;mapping=fullPerfectMatch
938903,Chr4A,IWGSC_v2.1,gene,744711869,744716141,39,+,.,ID=TraesCS4A03G1208100;previous_id=TraesCS4A02G479100;primconf=HC;Name=TraesCS4A03G1208100;cds=CDS_OK;mapping=fullPerfectMatch
938922,Chr4A,IWGSC_v2.1,gene,745039742,745043594,43,+,.,ID=TraesCS4A03G1209500;previous_id=TraesCS4A02G479400;primconf=HC;Name=TraesCS4A03G1209500;cds=CDS_OK;mapping=fullPerfectMatch
938952,Chr4A,IWGSC_v2.1,gene,745300694,745324046,.,-,.,ID=TraesCS4A03G1210000;Name=TraesCS4A03G1210000;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G479700
938964,Chr4A,IWGSC_v2.1,gene,745404187,745412803,.,+,.,ID=TraesCS4A03G1210800;Name=TraesCS4A03G1210800;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G479800
938987,Chr4A,IWGSC_v2.1,gene,745459350,745460564,27,+,.,ID=TraesCS4A03G1211000;previous_id=TraesCS4A02G479900;primconf=HC;Name=TraesCS4A03G1211000;cds=CDS_OK;mapping=fullPerfectMatch
938991,Chr4A,IWGSC_v2.1,gene,745460606,745463636,33,+,.,ID=TraesCS4A03G1211100;previous_id=TraesCS4A02G480000;primconf=HC;Name=TraesCS4A03G1211100;cds=CDS_OK;mapping=fullPerfectMatch
938998,Chr4A,IWGSC_v2.1,gene,745646582,745651984,47,+,.,ID=TraesCS4A03G1212000;previous_id=TraesCS4A02G480100;primconf=HC;Name=TraesCS4A03G1212000;cds=CDS_OK;mapping=fullPerfectMatch
939012,Chr4A,IWGSC_v2.1,gene,745774988,745778191,42,+,.,ID=TraesCS4A03G1212600;previous_id=TraesCS4A02G480200;primconf=HC;Name=TraesCS4A03G1212600;cds=CDS_OK;mapping=fullPerfectMatch
940166,Chr4A,IWGSC_v2.1,gene,748532881,748537150,41,+,.,ID=TraesCS4A03G1225400;previous_id=TraesCS4A02G486500;primconf=HC;Name=TraesCS4A03G1225400;cds=CDS_OK;mapping=fullPerfectMatch
940191,Chr4A,IWGSC_v2.1,gene,748554907,748557763,37,-,.,ID=TraesCS4A03G1225500;previous_id=TraesCS4A02G486600;primconf=HC;Name=TraesCS4A03G1225500;cds=CDS_OK;mapping=fullPerfectMatch
940199,Chr4A,IWGSC_v2.1,gene,748570038,748583295,.,+,.,ID=TraesCS4A03G1225600;Name=TraesCS4A03G1225600;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G486700
940237,Chr4A,IWGSC_v2.1,gene,748716104,748727757,43,-,.,ID=TraesCS4A03G1226900;previous_id=TraesCS4A02G487200;primconf=HC;Name=TraesCS4A03G1226900;cds=CDS_OK;mapping=fullPerfectMatch
940245,Chr4A,IWGSC_v2.1,gene,748729505,748735726,52,+,.,ID=TraesCS4A03G1227000;previous_id=TraesCS4A02G487300;primconf=HC;Name=TraesCS4A03G1227000;cds=CDS_OK;mapping=fullPerfectMatch
940270,Chr4A,IWGSC_v2.1,gene,748740354,748753812,47,-,.,ID=TraesCS4A03G1227100;previous_id=TraesCS4A02G487400;primconf=HC;Name=TraesCS4A03G1227100;cds=CDS_OK;mapping=fullPerfectMatch
940280,Chr4A,IWGSC_v2.1,gene,748756312,748759094,49,+,.,ID=TraesCS4A03G1227200;previous_id=TraesCS4A02G487500;primconf=HC;Name=TraesCS4A03G1227200;cds=CDS_OK;mapping=fullPerfectMatch
940286,Chr4A,IWGSC_v2.1,gene,748785104,748791705,.,+,.,ID=TraesCS4A03G1227400;Name=TraesCS4A03G1227400;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G487600
940300,Chr4A,IWGSC_v2.1,gene,748810483,748811965,.,+,.,ID=TraesCS4A03G1227900;Name=TraesCS4A03G1227900;cds=CDS_CHANGED;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G487900
940355,Chr4A,IWGSC_v2.1,gene,748909638,748912676,62,-,.,ID=TraesCS4A03G1228400;previous_id=TraesCS4A02G488200;primconf=HC;Name=TraesCS4A03G1228400;cds=CDS_OK;mapping=fullPerfectMatch
940363,Chr4A,IWGSC_v2.1,gene,748945794,748953074,50,-,.,ID=TraesCS4A03G1228700;previous_id=TraesCS4A02G488300;primconf=HC;Name=TraesCS4A03G1228700;cds=CDS_OK;mapping=fullPerfectMatch
940378,Chr4A,IWGSC_v2.1,gene,748989800,748993580,47,-,.,ID=TraesCS4A03G1228900;previous_id=TraesCS4A02G488400;primconf=HC;Name=TraesCS4A03G1228900;cds=CDS_OK;mapping=fullPerfectMatch
940386,Chr4A,IWGSC_v2.1,gene,748996079,748996930,41,+,.,ID=TraesCS4A03G1229000;previous_id=TraesCS4A02G488500;primconf=HC;Name=TraesCS4A03G1229000;cds=CDS_OK;mapping=fullPerfectMatch
940390,Chr4A,IWGSC_v2.1,gene,749002254,749004155,34,+,.,ID=TraesCS4A03G1229100;previous_id=TraesCS4A02G488600;primconf=HC;Name=TraesCS4A03G1229100;cds=CDS_OK;mapping=fullPerfectMatch
940394,Chr4A,IWGSC_v2.1,gene,749052415,749054533,57,-,.,ID=TraesCS4A03G1229600;previous_id=TraesCS4A02G488700;primconf=HC;Name=TraesCS4A03G1229600;cds=CDS_OK;mapping=fullPerfectMatch
940400,Chr4A,IWGSC_v2.1,gene,749078293,749081670,.,-,.,ID=TraesCS4A03G1230100;Name=TraesCS4A03G1230100;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G488800
940412,Chr4A,IWGSC_v2.1,gene,749139163,749149211,.,-,.,ID=TraesCS4A03G1230600;Name=TraesCS4A03G1230600;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G489000
940440,Chr4A,IWGSC_v2.1,gene,749276848,749278371,.,+,.,ID=TraesCS4A03G1231400;Name=TraesCS4A03G1231400;cds=CDS_CHANGED;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G489500
940460,Chr4A,IWGSC_v2.1,gene,749361713,749366031,43,-,.,ID=TraesCS4A03G1232200;previous_id=TraesCS4A02G489800;primconf=HC;Name=TraesCS4A03G1232200;cds=CDS_OK;mapping=fullPerfectMatch
940485,Chr4A,IWGSC_v2.1,gene,749418348,749420291,29,+,.,ID=TraesCS4A03G1232700;previous_id=TraesCS4A02G490200;primconf=HC;Name=TraesCS4A03G1232700;cds=CDS_OK;mapping=fullPerfectMatch
940489,Chr4A,IWGSC_v2.1,gene,749460928,749463792,41,-,.,ID=TraesCS4A03G1232800;previous_id=TraesCS4A02G490300;primconf=HC;Name=TraesCS4A03G1232800;cds=CDS_OK;mapping=fullMatchWithMissmatches
940504,Chr4A,IWGSC_v2.1,gene,749510026,749512194,42,-,.,ID=TraesCS4A03G1233200;previous_id=TraesCS4A02G490500;primconf=HC;Name=TraesCS4A03G1233200;cds=CDS_OK;mapping=fullPerfectMatch
940519,Chr4A,IWGSC_v2.1,gene,749765373,749768819,34,+,.,ID=TraesCS4A03G1233700;previous_id=TraesCS4A02G490800;primconf=HC;Name=TraesCS4A03G1233700;cds=CDS_OK;mapping=fullPerfectMatch
940525,Chr4A,IWGSC_v2.1,gene,749971296,749976884,55,-,.,ID=TraesCS4A03G1233900;previous_id=TraesCS4A02G490900;primconf=HC;Name=TraesCS4A03G1233900;cds=CDS_OK;mapping=fullPerfectMatch
940537,Chr4A,IWGSC_v2.1,gene,749978537,749999749,51,+,.,ID=TraesCS4A03G1234000;previous_id=TraesCS4A02G491000;primconf=HC;Name=TraesCS4A03G1234000;cds=CDS_OK;mapping=fullPerfectMatch
940554,Chr4A,IWGSC_v2.1,gene,750054725,750062312,.,-,.,ID=TraesCS4A03G1234700;Name=TraesCS4A03G1234700;cds=CDS_OK;mapping=GMAP_ON_TARGET;previous_id=TraesCS4A02G491200
940573,Chr4A,IWGSC_v2.1,gene,750123354,750128162,37,+,.,ID=TraesCS4A03G1234800;previous_id=TraesCS4A02G491300;primconf=HC;Name=TraesCS4A03G1234800;cds=CDS_OK;mapping=fullPerfectMatch
940682,Chr4A,IWGSC_v2.1,gene,750705559,750707950,52,+,.,ID=TraesCS4A03G1236800;previous_id=TraesCS4A02G492100;primconf=HC;Name=TraesCS4A03G1236800;cds=CDS_OK;mapping=fullPerfectMatch
940754,Chr4A,IWGSC_v2.1,gene,751076691,751077530,25,-,.,ID=TraesCS4A03G1239300;previous_id=TraesCS4A02G493000;primconf=HC;Name=TraesCS4A03G1239300;cds=CDS_OK;mapping=fullPerfectMatch
940775,Chr4A,IWGSC_v2.1,gene,751164049,751168464,51,-,.,ID=TraesCS4A03G1239900;previous_id=TraesCS4A02G493300;primconf=HC;Name=TraesCS4A03G1239900;cds=CDS_OK;mapping=fullPerfectMatch
940782,Chr4A,IWGSC_v2.1,gene,751250933,751255122,48,+,.,ID=TraesCS4A03G1240200;previous_id=TraesCS4A02G493400;primconf=HC;Name=TraesCS4A03G1240200;cds=CDS_OK;mapping=fullPerfectMatch
940794,Chr4A,IWGSC_v2.1,gene,751299531,751303266,48,+,.,ID=TraesCS4A03G1241100;previous_id=TraesCS4A02G493500;primconf=HC;Name=TraesCS4A03G1241100;cds=CDS_OK;mapping=fullPerfectMatch
940807,Chr4A,IWGSC_v2.1,gene,751312479,751315845,46,-,.,ID=TraesCS4A03G1241300;previous_id=TraesCS4A02G493600;primconf=HC;Name=TraesCS4A03G1241300;cds=CDS_OK;mapping=fullPerfectMatch
940830,Chr4A,IWGSC_v2.1,gene,751433936,751438828,40,-,.,ID=TraesCS4A03G1242400;previous_id=TraesCS4A02G493900;primconf=HC;Name=TraesCS4A03G1242400;cds=CDS_OK;mapping=fullPerfectMatch
940858,Chr4A,IWGSC_v2.1,gene,751545517,751548645,54,-,.,ID=TraesCS4A03G1242800;previous_id=TraesCS4A02G494100;primconf=HC;Name=TraesCS4A03G1242800;cds=CDS_OK;mapping=fullPerfectMatch
